name,normalized_name,canonical_name,price,in_stock,product_link,market_name
Clear Cat Blanco Aloe Vera 5 L,5 aloe blanco cat clear l vera,5 aloe blanco cat clear l vera,109.95,1,https://www.migros.com.tr/clear-cat-blanco-aloe-vera-5-l-p-272ae03,migros
Bee Home Jute Çok Amaçlı Kutu No:2 (5 Lt),5 amacl bee cok home jute kutu lt no2,5 amacl bee cok home jute kutu lt no2,34.0,1,https://www.migros.com.tr/bee-home-jute-cok-amacli-kutu-no2-5-lt-p-27175cc,migros
İyi Bahçe Qalitly Peat Bitki Harcı 5 L,5 bahce bitki harc iyi l peat qalitly,5 bahce bitki harc iyi l peat qalitly,89.95,1,https://www.migros.com.tr/iyi-bahce-qalitly-peat-bitki-harci-5-l-p-29047db,migros
Hipet Jojoba Özlü Balm 5 g,5 balm g hipet jojoba ozlu,5 balm g hipet jojoba ozlu,199.0,1,https://www.carrefoursa.com/hipet-jojoba-ozlu-balm-5-g-p-30461351,carrefour
Hipet Kenevir Özlü Balm 5 g,5 balm g hipet kenevir ozlu,5 balm g hipet kenevir ozlu,199.0,1,https://www.carrefoursa.com/hipet-kenevir-ozlu-balm-5-g-p-30461309,carrefour
Hipet Tamanu Özlü Balm 5 g,5 balm g hipet ozlu tamanu,5 balm g hipet ozlu tamanu,199.0,1,https://www.carrefoursa.com/hipet-tamanu-ozlu-balm-5-g-p-30461350,carrefour
Cosby Box Barbie&Hot Wheels 5 G,5 barbiehot box cosby g wheels,5 barbiehot box cosby g wheels,12.5,1,https://www.sokmarket.com.tr/cosby-box-barbie-hot-wheels-5-g-p-275236,sokmarket
Benzin Bidonu 5 L Ekonomik,5 benzin bidonu ekonomik l,5 benzin bidonu ekonomik l,84.95,1,https://www.migros.com.tr/benzin-bidonu-5-l-ekonomik-p-2aa35ef,migros
Bestchoice İzolasyonlu Beslenme Çantası 5L,5 beslenme bestchoice cantas izolasyonlu l,5 beslenme bestchoice cantas izolasyonlu l,149.95,1,https://www.migros.com.tr/bestchoice-izolasyonlu-beslenme-cantasi-5l-p-1e9f6bf,migros
Bofigo Dekoratif 5 Raflı Metal Kitaplık Çam,5 bofigo cam dekoratif kitaplk metal rafl,5 bofigo cam dekoratif kitaplk metal rafl,879.99,0,https://www.carrefoursa.com/bofigo-dekoratif-5-rafli-metal-kitaplik-cam-p-30392447,carrefour
Dıfaş 5 System Smoker Dış Fırçası,5 dfas ds frcas smoker system,5 dfas ds frcas smoker system,91.95,1,https://www.migros.com.tr/difas-5-system-smoker-dis-fircasi-p-2078c0d,migros
Fil Necati 5 - Yaşama Dört Koldan Tutunanlar!,5 dort fil koldan necati tutunanlar yasama,5 dort fil koldan necati tutunanlar yasama,119.0,1,https://www.migros.com.tr/fil-necati-5-yasama-dort-koldan-tutunanlar-p-23b88a4,migros
Yıldırım Pet YK-503 Kedi Gezdirme Tasması,gezdirme kedi pet tasmas yk503 yldrm,5 duz gezdirme metre otomatik,139.9,1,https://www.carrefoursa.com/yildirim-pet-yk-503-kedi-gezdirme-tasmasi-p-30442262,carrefour
Eco Reform Solucan Gübresi 5 Kg,5 eco gubresi kg reform solucan,5 eco gubresi kg reform solucan,349.95,1,https://www.migros.com.tr/eco-reform-solucan-gubresi-5-kg-p-290f059,migros
Enjoy Silika Kedi Kumu 5 Lt,5 enjoy kedi kumu lt silika,5 enjoy kedi kumu lt silika,479.9,0,https://www.carrefoursa.com/enjoy-silika-kedi-kumu-5-lt-p-30116622,carrefour
Verde Gurme Pirina Yağı Teneke 5 L,5 gurme l pirina teneke verde yag,5 gurme l pirina teneke verde yag,699.95,1,https://www.migros.com.tr/verde-gurme-pirina-yagi-teneke-5-l-p-3f0794,migros
Hytech HY-G5 X-CONAN Siyah Oyun Kulaklığı,5 hyg hytech kulaklg oyun siyah xconan,5 hyg hytech kulaklg oyun siyah xconan,449.95,1,https://www.migros.com.tr/hytech-hy-g5-x-conan-siyah-oyun-kulakligi-p-2590c9d,migros
Tekis Topraksız Uzatma Kablosu 5 Metre,5 kablosu metre tekis topraksz uzatma,5 kablosu metre tekis topraksz uzatma,419.9,0,https://www.carrefoursa.com/tekis-topraksiz-uzatma-kablosu-5-metre-p-30097467,carrefour
Pilot V5 Mavi Kalem,5 kalem mavi pilot v,5 kalem mavi pilot v,89.95,1,https://www.migros.com.tr/pilot-v5-mavi-kalem-p-23515d5,migros
Miosolare Protection Sunscreen Spf50 + / 50 Ml,50 50 miosolare ml protection spf sunscreen,50 50 miosolare ml protection spf sunscreen,249.95,1,https://www.migros.com.tr/miosolare-protection-sunscreen-spf50-50-ml-p-21dd735,migros
Samsung RB50DG601EWWTR 508 L Alttan Donduruculu Beyaz Buzdolabı,50 508 601 alttan beyaz buzdolab dg donduruculu ewwtr l rb samsung,50 508 601 alttan beyaz buzdolab dg donduruculu ewwtr l rb samsung,36999.95,1,https://www.migros.com.tr/samsung-rb50dg601ewwtr-508-l-alttan-donduruculu-beyaz-buzdolabi-p-25ae097,migros
Koleston Sıvı Peroksit %6 50 Ml,50 6 koleston ml peroksit sv,50 6 koleston ml peroksit sv,43.99,1,https://www.marketpaketi.com.tr/koleston-sivi-peroksit-6-50-ml-p-547645,marketpaketi
Samsung RT50K600PS9 Çift Kapılı No Frost,50 600 9 cift frost k kapl no ps rt samsung,50 600 9 cift frost k kapl no ps rt samsung,42999.0,1,https://www.carrefoursa.com/samsung-rt50k600ps9-cift-kapili-no-frost-p-30482827,carrefour
"Axen Ax32dab04 32"" Dahili Uydulu Led Tv",04 32 32 ax axen dab dahili led tv uydulu,50 655 c qled tcl tv,4499.0,0,https://www.carrefoursa.com/axen-ax32dab04-32-dahili-uydulu-led-tv-p-30207307,carrefour
Ceo Art 50x70 Tuval,50 70 art ceo tuval x,50 70 art ceo tuval x,289.99,1,https://www.carrefoursa.com/ceo-art-50x70-tuval-p-30178204,carrefour
Bayrakçı Türk Bayrağı 50X75 Cm,50 75 bayrag bayrakc cm turk x,50 75 bayrag bayrakc cm turk x,105.95,1,https://www.migros.com.tr/bayrakci-turk-bayragi-50x75-cm-p-23af80d,migros
Koleston Sıvı Peroksit %9 50 Ml,50 9 koleston ml peroksit sv,50 9 koleston ml peroksit sv,43.99,1,https://www.marketpaketi.com.tr/koleston-sivi-peroksit-9-50-ml-p-547646,marketpaketi
Gold Pack Jumbo Körüklü Astistik Pipet 50 Adet,50 adet astistik gold jumbo koruklu pack pipet,50 adet astistik gold jumbo koruklu pack pipet,16.0,1,https://www.marketpaketi.com.tr/gold-pack-jumbo-koruklu-astistik-pipet-50-adet-p-540426,marketpaketi
Kokteyl Bambu Çubuk Renkli Toplu 50 Adet,50 adet bambu cubuk kokteyl renkli toplu,50 adet bambu cubuk kokteyl renkli toplu,46.65,0,https://www.carrefoursa.com/kokteyl-bambu-cubuk-renkli-toplu-50-adet-p-30317214,carrefour
Confort Vücut Temizleme Havlusu 50 Adet,50 adet confort havlusu temizleme vucut,50 adet confort havlusu temizleme vucut,39.0,1,https://www.sokmarket.com.tr/confort-vucut-temizleme-havlusu-50-adet-p-8669,sokmarket
Royal Polo Amor Kadın Edt Parfüm 50 ml,50 amor edt kadn ml parfum polo royal,50 amor edt kadn ml parfum polo royal,176.9,1,https://www.carrefoursa.com/royal-polo-amor-kadin-edt-parfum-50-ml-p-30411000,carrefour
NIVEA Aqua Sensation Normal/Karma Ciltler için Canladırıcı Bakım Kremi 50 ml,50 aqua bakm canladrc ciltler icin kremi ml nivea normalkarma sensation,50 aqua bakm canladrc ciltler icin kremi ml nivea normalkarma sensation,134.0,1,https://www.migros.com.tr/nivea-aqua-sensation-normalkarma-ciltler-icin-canladirici-bakim-kremi-50-ml-p-21c2ae9,migros
Aqua Dı Polo Gran Paradıso Sport Erkek Parfümü 50 Ml,50 aqua d erkek gran ml paradso parfumu polo sport,50 aqua d erkek gran ml paradso parfumu polo sport,330.0,1,https://www.migros.com.tr/aqua-di-polo-gran-paradiso-sport-erkek-parfumu-50-ml-p-2172032,migros
Azzaro Chorome Intense Edt Erkek Parfüm 50 ml,50 azzaro chorome edt erkek intense ml parfum,50 azzaro chorome edt erkek intense ml parfum,1790.0,0,https://www.carrefoursa.com/azzaro-chorome-intense-edt-erkek-parfum-50-ml-p-30451949,carrefour
Oral B Diş Eti Bakımı & Plak Kalkanı Macun 50Ml + Bambu Fırça,50 b bakm bambu dis eti frca kalkan macun ml oral plak,50 b bakm bambu dis eti frca kalkan macun ml oral plak,144.95,1,https://www.migros.com.tr/oral-b-dis-eti-bakimi-plak-kalkani-macun-50ml-bambu-firca-p-206f531,migros
Nunbell Bı̇Beron 50 ml,50 bberon ml nunbell,50 bberon ml nunbell,109.7,0,https://www.carrefoursa.com/nunbell-biberon-50-ml-p-30395750,carrefour
Closeup Diş Macunu Icy Cool Ağız Bakım Suyu Etkili 25 Ml,25 agz bakm closeup cool dis etkili icy macunu ml suyu,50 blast closeup dis fresh macunu ml,29.5,1,https://www.migros.com.tr/closeup-dis-macunu-icy-cool-agiz-bakim-suyu-etkili-25-ml-p-206f553,migros
Migros Nane Özlü Zencefilli Dolgulu Bonbon 50G,50 bonbon dolgulu g migros nane ozlu zencefilli,50 bonbon dolgulu g migros nane ozlu zencefilli,28.95,1,https://www.migros.com.tr/migros-nane-ozlu-zencefilli-dolgulu-bonbon-50g-p-6c7edc,migros
Migros Portakal Özlü Zencefilli Bonbon Şeker 50G,50 bonbon g migros ozlu portakal seker zencefilli,50 bonbon g migros ozlu portakal seker zencefilli,28.95,1,https://www.migros.com.tr/migros-portakal-ozlu-zencefilli-bonbon-seker-50g-p-6c7edb,migros
Faber Castell Tack İt 50 Gr Creative  Renkli,50 castell creative faber gr it renkli tack,50 castell creative faber gr it renkli tack,139.95,1,https://www.migros.com.tr/faber-castell-tack-it-50-gr-creative-renkli-p-2356074,migros
Eti Sosbom Kek Çikolata Dolgulu 50 gr,50 cikolata dolgulu eti gr kek sosbom,50 cikolata dolgulu eti gr kek sosbom,26.45,1,https://www.mopas.com.tr//eti-sosbom-kek-cikolata-dolgulu-50-gr/p/641094,mopas
Eti Sosbom Çikolata Soslu Pasta 50 Gr,50 cikolata eti gr pasta sosbom soslu,50 cikolata eti gr pasta sosbom soslu,23.0,1,https://www.sokmarket.com.tr/eti-sosbom-cikolata-soslu-pasta-50-gr-p-2076,sokmarket
Fresh White Vitaminli Diş Tozu Clove 50 gr,50 clove dis fresh gr tozu vitaminli white,50 clove dis fresh gr tozu vitaminli white,59.75,1,https://www.mopas.com.tr//fresh-white-vitaminli-dis-tozu-clove-50-gr/p/838057,mopas
Mtoys 50 Cm Su Tabancası(2929-10163),50 cm mtoys su tabancas292910163,50 cm mtoys su tabancas292910163,369.95,1,https://www.migros.com.tr/mtoys-50-cm-su-tabancasi2929-10163-p-22941e1,migros
Uno Tam Cookie Frambuaz Elma Fındık 50G,50 cookie elma fndk frambuaz g tam uno,50 cookie elma fndk frambuaz g tam uno,29.75,1,https://www.migros.com.tr/uno-tam-cookie-frambuaz-elma-findik-50g-p-4d4ee1,migros
Uno Tam Cookie Kayısı-Hurma-Badem 50 gr,50 cookie gr kayshurmabadem tam uno,50 cookie gr kayshurmabadem tam uno,33.3,1,https://www.mopas.com.tr//uno-tam-cookie-kayisi-hurma-badem-50-gr/p/860621,mopas
Puccinelli Elmataş Çıtır Elma Kurusu 50 G,50 ctr elma elmatas g kurusu puccinelli,50 ctr elma elmatas g kurusu puccinelli,37.9,1,https://www.carrefoursa.com/puccinelli-elmatas-citir-elma-kurusu-50-g-p-30060022,carrefour
Tırtıklı Çıtır elma 50 g,50 ctr elma g trtkl,50 ctr elma g trtkl,42.9,1,https://www.carrefoursa.com/tirtikli-citir-elma-50-g-p-30388677,carrefour
Mabel Essence The Gentleman's Code Edp 50 Ml,50 code edp essence gentlemans mabel ml the,50 cute edp essence mabel ml pretty,114.95,1,https://www.migros.com.tr/mabel-essence-the-gentlemans-code-edp-50-ml-p-21795ee,migros
Value The Real Gentleme Eau De Parfum For Men 50 Ml,50 de eau for gentleme men ml parfum real the value,50 de eau for ml nude parfum value women,114.95,1,https://www.migros.com.tr/value-the-real-gentleme-eau-de-parfum-for-men-50-ml-p-2172043,migros
Truly Kedı̇ Ödül Dental Ördek 50 g,50 dental g ked odul ordek truly,50 dental g ked odul ordek truly,71.05,0,https://www.carrefoursa.com/-truly-kedi-odul-dental-ordek-50-g-p-30395742,carrefour
Fresh White Vitaminli Diş Tozu Smokers 50 gr,50 dis fresh gr smokers tozu vitaminli white,50 dis fresh gr smokers tozu vitaminli white,59.75,1,https://www.mopas.com.tr//fresh-white-vitaminli-dis-tozu-smokers-50-gr/p/838056,mopas
Fresh Whıte Vitaminli Diş Tozu 50 gr,50 dis fresh gr tozu vitaminli whte,50 dis fresh gr tozu vitaminli whte,59.75,1,https://www.mopas.com.tr//fresh-white-vitaminli-dis-tozu-50-gr/p/835707,mopas
Eti Sosbom Dolgulu Pasta 50 g,50 dolgulu eti g pasta sosbom,50 dolgulu eti g pasta sosbom,23.0,1,https://www.migros.com.tr/eti-sosbom-dolgulu-pasta-50-g-p-b06c6b,migros
John Frıeda-frızz Ease İnatçı Saçlara Serum 50Ml,50 ease fredafrzz inatc john ml saclara serum,50 ease fredafrzz inatc john ml saclara serum,507.95,1,https://www.migros.com.tr/john-frieda-frizz-ease-inatci-saclara-serum-50ml-p-20d209e,migros
Werther's Original Karamelli 50 g,50 g karamelli original werthers,50 g karamelli original werthers,45.9,1,https://www.carrefoursa.com/werther-s-original-karamelli-50-g-p-30461963,carrefour
M Life Organik Kuruyemiş Öğlen 50 G,50 g kuruyemis life m oglen organik,50 g kuruyemis life m oglen organik,53.95,1,https://www.migros.com.tr/m-life-organik-kuruyemis-oglen-50-g-p-7b6dc7,migros
Kekikk 50 Gr,50 gr kekikk,50 gr kekikk,27.95,1,https://www.migros.com.tr/kekikk-50-gr-p-7b4bef,migros
Lapiden Krem Parfümlü 50 gr,50 gr krem lapiden parfumlu,50 gr krem lapiden parfumlu,149.45,1,https://www.mopas.com.tr//lapiden-krem-parfumlu-50-gr/p/838144,mopas
i'think Yılbaşı Renkli Led Işık 50 Led LS-810,50 isk ithink led led ls810 renkli ylbas,50 isk ithink led led ls810 renkli ylbas,199.95,1,https://www.migros.com.tr/ithink-yilbasi-renkli-led-isik-50-led-ls-810-p-2549f12,migros
Jowe Kaş Şekillendirici Wax 50 ml,50 jowe kas ml sekillendirici wax,50 jowe kas ml sekillendirici wax,59.95,1,https://www.carrefoursa.com/jowe-kas-sekillendirici-wax-50-ml-p-30428400,carrefour
Niche Kalpli Parfüm 50 Ml,50 kalpli ml niche parfum,50 kalpli ml niche parfum,109.0,1,https://www.sokmarket.com.tr/niche-kalpli-parfum-50-ml-p-406017,sokmarket
Rebul Kolonya 50 Ml,50 kolonya ml rebul,50 kolonya ml rebul,21.9,1,https://www.sokmarket.com.tr/rebul-kolonya-50-ml-p-7799,sokmarket
Kiwi Dijital Isı Göstergeli Termos 500 Ml 8682,500 8682 dijital gostergeli is kiwi ml termos,500 8682 dijital gostergeli is kiwi ml termos,444.95,1,https://www.migros.com.tr/kiwi-dijital-isi-gostergeli-termos-500-ml-8682-p-1ea184f,migros
Günlük Yufka El Açması 500 G,500 acmas el g gunluk yufka,500 acmas el g gunluk yufka,64.45,1,https://www.migros.com.tr/gunluk-yufka-el-acmasi-500-g-p-4d800d,migros
Palmolive Akvaryum Sıvı Sabun Yedek Paket 500 Ml,500 akvaryum ml paket palmolive sabun sv yedek,500 akvaryum ml paket palmolive sabun sv yedek,151.95,1,https://www.migros.com.tr/palmolive-akvaryum-sivi-sabun-yedek-paket-500-ml-p-1c5f305,migros
Anadolu Lezzetleri Tosya Sarıkılçık Pirinç 500 G,500 anadolu g lezzetleri pirinc sarklck tosya,500 anadolu g lezzetleri pirinc sarklck tosya,85.95,1,https://www.migros.com.tr/anadolu-lezzetleri-tosya-sarikilcik-pirinc-500-g-p-f69e2,migros
Gürata Safflover Aspir Yağı 500 Ml,500 aspir gurata ml safflover yag,500 aspir gurata ml safflover yag,149.95,1,https://www.migros.com.tr/gurata-safflover-aspir-yagi-500-ml-p-3f5301,migros
FARELL TEKSTİL VE AYAKKABI TEMİZ.SOLÜSYONU 500ML,500 ayakkabi farell ml tekstil temizsolusyonu ve,500 ayakkabi farell ml tekstil temizsolusyonu ve,81.95,1,https://www.migros.com.tr/farell-tekstil-ve-ayakkabi-temizsolusyonu-500ml-p-1ddc14f,migros
Balık Dünyası Yerli Türk Somonu Dilim 500 g,500 balk dilim dunyas g somonu turk yerli,500 balk dilim dunyas g somonu turk yerli,159.0,1,https://www.carrefoursa.com/balik-dunyasi-yerli-turk-somonu-dilim-500-g-p-30282184,carrefour
Balocco Panettone Kek 500 Gr,500 balocco gr kek panettone,500 balocco gr kek panettone,685.0,1,https://www.marketpaketi.com.tr/balocco-panettone-kek-500-gr-p-3969,marketpaketi
Torflower Sıvı Bitki Besini 500 Ml,500 besini bitki ml sv torflower,500 besini bitki ml tropikal,64.95,1,https://www.migros.com.tr/torflower-sivi-bitki-besini-500-ml-p-290f05a,migros
Sleepy Premium Blue Care 500 Ml,500 blue care ml premium sleepy,500 blue care ml premium sleepy,69.95,1,https://www.migros.com.tr/sleepy-premium-blue-care-500-ml-p-1c5f2fc,migros
Çiçek Puzle box (500 Parça),500 box cicek parca puzle,500 box cicek parca puzle,630.95,1,https://www.migros.com.tr/cicek-puzlebox-500-parca-p-225c7bd,migros
Nova Color Nc-379 Parmak Boyası 500 Gr Pembe,500 boyas color gr nc379 nova parmak pembe,500 boyas color gr nc379 nova parmak pembe,99.99,1,https://www.marketpaketi.com.tr/nova-color-nc-379-parmak-boyasi-500-gr-pembe-p-543223,marketpaketi
Pastavilla Bronz Kalıp Rotini 500 G,500 bronz g kalp pastavilla rotini,500 bronz g kalp pastavilla rotini,49.95,1,https://www.migros.com.tr/pastavilla-bronz-kalip-rotini-500-g-p-4cc0c2,migros
Sleepy Premium Brown Care 500 Ml,500 brown care ml premium sleepy,500 brown care ml premium sleepy,69.95,1,https://www.migros.com.tr/sleepy-premium-brown-care-500-ml-p-1c5f300,migros
Renga Cam Kare Yağlık Desenli 500 Cc,500 cam cc desenli kare renga yaglk,500 cam cc desenli kare renga yaglk,79.95,1,https://www.migros.com.tr/renga-cam-kare-yaglik-desenli-500-cc-p-1e9f701,migros
Ernet Çamaşır Sodası 500 G,500 camasr ernet g sodas,500 camasr ernet g sodas,51.95,1,https://www.migros.com.tr/ernet-camasir-sodasi-500-g-p-1cbbf5e,migros
Ernet Çamaşır Sodası Matik 500 gr,500 camasr ernet gr matik sodas,500 camasr ernet gr matik sodas,60.9,1,https://www.mopas.com.tr//ernet-camasir-sodasi-matik-500-gr/p/27295,mopas
Paşabahçe Meva Pembe Kapaklı Şişe 500 Cc,500 cc kapakl meva pasabahce pembe sise,500 cc kapakl meva pasabahce pembe sise,94.95,1,https://www.migros.com.tr/pasabahce-meva-pembe-kapakli-sise-500-cc-p-1f7e41a,migros
Evmoni Çelik Kokteyl Shaker 500 Ml,500 celik evmoni kokteyl ml shaker,500 celik evmoni kokteyl ml shaker,469.95,1,https://www.migros.com.tr/evmoni-celik-kokteyl-shaker-500-ml-p-1ecf623,migros
Unsuyu Çorum Mantısı 500 Gr,500 corum gr mants unsuyu,500 corum gr mants unsuyu,47.99,1,https://www.marketpaketi.com.tr/unsuyu-corum-mantisi-500-gr-p-540156,marketpaketi
Kiwi Dijital Isı Göstergeli Termos 500 Ml(8688),500 dijital gostergeli is kiwi ml8688 termos,500 dijital gostergeli is kiwi ml8688 termos,444.95,1,https://www.migros.com.tr/kiwi-dijital-isi-gostergeli-termos-500-ml8688-p-1ea184a,migros
Fantom DU-2500 Şipşak Dikey El Süpürgesi 500 W,500 dikey du2500 el fantom sipsak supurgesi w,500 dikey du2500 el fantom sipsak supurgesi w,1999.95,1,https://www.migros.com.tr/fantom-du-2500-sipsak-dikey-el-supurgesi-500-w-p-2544ee3,migros
Piyale Fırınlanmış Dolgusuz Mantı 500 g,500 dolgusuz frnlanms g mant piyale,500 dolgusuz frnlanms g mant piyale,28.5,1,https://www.sokmarket.com.tr/piyale-firinlanmis-dolgusuz-manti-500-g-p-9007,sokmarket
Goodyear Döşeme Temizleyici 500 Ml,500 doseme goodyear ml temizleyici,500 doseme goodyear ml temizleyici,99.95,1,https://www.migros.com.tr/goodyear-doseme-temizleyici-500-ml-p-2a7043e,migros
Eyvallah Yufka Ekmek 500 g,500 ekmek eyvallah g yufka,500 ekmek eyvallah g yufka,75.0,1,https://www.sokmarket.com.tr/eyvallah-yufka-ekmek-500-g-p-6453,sokmarket
Feast Renkli Karnabahar 500 G,500 feast g karnabahar renkli,500 feast g karnabahar renkli,107.5,1,https://www.migros.com.tr/feast-renkli-karnabahar-500-g-p-1039ff4,migros
Myfırın Nostalji Gofret Kakaolu 500G,500 g gofret kakaolu myfrn nostalji,500 g gofret kakaolu myfrn nostalji,69.9,1,https://www.migros.com.tr/myfirin-nostalji-gofret-kakaolu-500g-p-6d4178,migros
Komşu Keçiboynuzu 500 G,500 g keciboynuzu komsu,500 g keciboynuzu komsu,119.95,1,https://www.migros.com.tr/komsu-keciboynuzu-500-g-p-19f63fc,migros
Mintax Sodamatik 500 g,500 g mintax sodamatik,500 g mintax sodamatik,44.75,1,https://www.sokmarket.com.tr/mintax-sodamatik-500-g-p-4666,sokmarket
Morelli Siyah Mürekkepli Spaghetti 500 g,500 g morelli murekkepli siyah spaghetti,500 g morelli murekkepli siyah spaghetti,307.9,1,https://www.carrefoursa.com/morelli-siyah-murekkepli-spaghetti-500-g-p-30389524,carrefour
Saluta Vejeteryan 500 G,500 g saluta vejeteryan,500 g saluta vejeteryan,89.95,1,https://www.migros.com.tr/saluta-vejeteryan-500-g-p-1add72d,migros
Gepettoys Olimpia 500 Parça Puzzle,500 gepettoys olimpia parca puzzle,500 gepettoys olimpia parca puzzle,99.95,1,https://www.migros.com.tr/gepettoys-olimpia-500-parca-puzzle-p-2261486,migros
Pereja Sıvı Sabun Gizemli Misk 500 Ml,500 gizemli misk ml pereja sabun sv,500 gizemli misk ml pereja sabun sv,100.95,1,https://www.migros.com.tr/pereja-sivi-sabun-gizemli-misk-500-ml-p-1c6683e,migros
Arzum Ar5021 Vanessa Saç Düzleştirici,5021 ar arzum duzlestirici sac vanessa,5021 ar arzum duzlestirici sac vanessa,1399.0,1,https://www.carrefoursa.com/arzum-ar5021-vanessa-sac-duzlestirici-p-30159495,carrefour
Arzum Ar5029 Rosy Epilasyon Cihazı,5029 ar arzum cihaz epilasyon rosy,5029 ar arzum cihaz epilasyon rosy,699.0,1,https://www.carrefoursa.com/arzum-ar5029-rosy-epilasyon-cihazi-p-30215498,carrefour
Lego Mack® Lr Electric Çöp Kamyonu 8+ Yaş 503 Parça,503 8 cop electric kamyonu lego lr mack parca yas,503 8 cop electric kamyonu lego lr mack parca yas,1399.95,1,https://www.migros.com.tr/lego-mack-lr-electric-cop-kamyonu-8-yas-503-parca-p-225c807,migros
Arzum Ar5036 Superstar Saç Düzleştirici Fırça,5036 ar arzum duzlestirici frca sac superstar,5036 ar arzum duzlestirici frca sac superstar,1099.0,1,https://www.carrefoursa.com/arzum-ar5036-superstar-sac-duzlestirici-firca-p-30201773,carrefour
Dijitsu DBM9800 5 Programlı İnox Bulaşık Makinesi,5 9800 bulask dbm dijitsu inox makinesi programl,5044 60 bulask dw fs inox m makinesi samsung,9999.0,1,https://www.carrefoursa.com/dijitsu-dbm9800-5-programli-inox-bulasik-makinesi-p-30428750,carrefour
Homend 5046H Inox Zaman Ayarlı Filtre Kahve Makinesi,5046 ayarl filtre h homend inox kahve makinesi zaman,5046 ayarl filtre h homend inox kahve makinesi zaman,2299.95,1,https://www.migros.com.tr/homend-5046h-inox-zaman-ayarli-filtre-kahve-makinesi-p-2538f15,migros
Erkek Çocuk Aktivite Masası Iml 50*50,5050 aktivite cocuk erkek iml masas,5050 aktivite cocuk erkek iml masas,249.0,1,https://www.sokmarket.com.tr/erkek-cocuk-aktivite-masasi-iml-50-50-p-362775,sokmarket
My Evilla Silikon Yastık 50*70Cm,5070 cm evilla my silikon yastk,5070 cm evilla my silikon yastk,249.95,1,https://www.migros.com.tr/my-evilla-silikon-yastik-5070cm-p-2ff9291,migros
Arzum AR5076 Saloncare Saç Düzleştirici,5076 ar arzum duzlestirici sac saloncare,5076 ar arzum duzlestirici sac saloncare,1799.95,1,https://www.migros.com.tr/arzum-ar5076-saloncare-sac-duzlestirici-p-2547910,migros
Bambu Çubuk 50'li 9 cm,50li 9 bambu cm cubuk,50li 9 bambu cm cubuk,26.9,0,https://www.carrefoursa.com/bambu-cubuk-50-li-9-cm-p-30317212,carrefour
Stopever Well Tooht Kürdanlı Diş İpi 50'li,50li dis ipi kurdanl stopever tooht well,50li dis ipi kurdanl stopever tooht well,44.9,1,https://www.migros.com.tr/stopever-well-tooht-kurdanli-dis-ipi-50li-p-207bdf8,migros
Solo Doğal Hijyen Elma Sirkesi&Karbonat Islak Mendil 50'li,50li dogal elma hijyen islak mendil sirkesikarbonat solo,50li dogal elma hijyen islak mendil sirkesikarbonat solo,19.9,1,https://www.carrefoursa.com/solo-dogal-hijyen-elma-sirkesi-karbonat-islak-mendil-50-li-p-30473341,carrefour
Solo Doğal Hijyen Limon&Biberiye Islak Mendil 50'li,50li dogal hijyen islak limonbiberiye mendil solo,50li dogal hijyen islak limonbiberiye mendil solo,19.9,1,https://www.carrefoursa.com/solo-dogal-hijyen-limon-biberiye-islak-mendil-50-li-p-30473340,carrefour
Roll-up Pudrasız Vinil Eldiven M 50'li,50li eldiven m pudrasz rollup vinil,50li eldiven m pudrasz rollup vinil,119.95,1,https://www.migros.com.tr/roll-up-pudrasiz-vinil-eldiven-m-50li-p-1dbc515,migros
Giggles Vücut Temizleme Havlusu 50'li,50li giggles havlusu temizleme vucut,50li giggles havlusu temizleme vucut,45.95,1,https://www.mopas.com.tr//giggles-vucut-temizleme-havlusu-50li/p/862516,mopas
Meltblown Yüz Maskesi 50'li,50li maskesi meltblown yuz,50li maskesi meltblown yuz,24.95,1,https://www.sokmarket.com.tr/meltblown-yuz-maskesi-50-li-p-18387,sokmarket
Şef Franzi Srıracha Acı Sos 510 g,510 ac franzi g sef sos srracha,510 ac franzi g sef sos srracha,99.0,1,https://www.sokmarket.com.tr/sef-franzi-sriracha-aci-sos-510-g-p-197629,sokmarket
Flormar Nail Enamel Uzun Süre Kalıcı Besleyici Oje - 079 Beige Desert,079 beige besleyici desert enamel flormar kalc nail oje sure uzun,510 agate besleyici enamel flormar kalc nail oje sure uzun,64.95,1,https://www.migros.com.tr/flormar-nail-enamel-uzun-sure-kalici-besleyici-oje-079-beige-desert-p-2252b8d,migros
Lego City 60238 Değiştiren Makaslar 5-12 Yaş 8 Parça,512 60238 8 city degistiren lego makaslar parca yas,512 60238 8 city degistiren lego makaslar parca yas,739.95,1,https://www.migros.com.tr/lego-city-60238-degistiren-makaslar-5-12-yas-8-parca-p-225c820,migros
Grundig Vcp 5130 Dynamicforce Dik Şarjlı Süpürge,5130 dik dynamicforce grundig sarjl supurge vcp,5130 dik dynamicforce grundig sarjl supurge vcp,9399.95,1,https://www.migros.com.tr/grundig-vcp-5130-dynamicforce-dik-sarjli-supurge-p-2545025,migros
Duru Geleneksel Sabun Pirinalı 5*160 g,5160 duru g geleneksel pirinal sabun,5160 duru g geleneksel pirinal sabun,124.9,1,https://www.sokmarket.com.tr/duru-geleneksel-sabun-pirinali-5-160-g-p-4456,sokmarket
Koko 518 Uzun Manyetolu Çakmak,518 cakmak koko manyetolu uzun,518 cakmak koko manyetolu uzun,12.95,1,https://www.sokmarket.com.tr/koko-518-uzun-manyetolu-cakmak-p-263984,sokmarket
